Knowledge,OralExpression,Deduction,MentalRotation,Visualization,Vocabulary,Analogies,Quantitative,PatternRecognition
1.960029339,0.458738554,1.024502579,0.066389929,-0.166431791,1.674608556,-0.022491097,-0.686432671,0.557509647
-2.016138577,-1.167931089,-1.023503996,-1.114632832,-0.183644885,-0.505899936,-0.4287622,-0.035029272,-0.448537766
-0.164194748,-0.894185573,-1.14411891,-0.586221442,-0.139426349,0.128872916,0.176815697,-1.067460712,0.271824018
-0.018179826,0.206639383,-1.361682377,0.645291323,-0.048795615,-0.119308655,-1.008151086,-0.197124379,0.362991003
-0.213982977,1.252200329,0.670170008,0.221635206,0.264194124,0.028484578,1.431192187,-1.296227922,-0.004264837
0.694461863,0.466098914,-0.283007766,0.266155338,-0.347526017,1.080892994,-0.405401842,-0.083813633,0.152807783
0.889538446,0.375788056,1.799968258,0.785339181,0.788636017,0.486290049,1.841660246,3.063400685,1.973565585
-0.019064429,-0.178060954,-0.852683153,-2.325940616,-2.530893799,-2.546866108,-2.27412336,-1.686967077,-1.974767762
0.409962711,1.44434013,0.883385589,0.447041099,1.05698041,0.560839674,1.713656376,0.958674793,0.91790703
-0.839250509,-1.808871264,-1.964838944,-2.159586024,-0.903483,-0.218503473,-2.078832907,-0.778341177,-1.763036271
-0.364825611,1.35037499,-0.5397581,-0.549424771,-0.568251107,-0.459173655,-0.627176616,0.757833656,-1.046173577
1.175811437,1.502885283,0.10439171,1.209392825,0.915316931,1.702335043,0.14897112,0.51349311,1.195214011
-1.286018378,-2.224338614,-0.990996761,-0.387437317,-0.091366283,-1.177138217,-1.223045432,-2.810453971,-0.232341157
1.413928162,0.142711515,-0.451864818,-0.324627991,0.145647508,0.308693172,0.454162396,0.810861684,-0.073984438
-0.134762196,-0.936791788,0.199088198,0.568270233,0.801603306,-0.725356304,1.761059303,0.517608452,1.395423118
0.670213702,0.731522474,0.277374306,0.81465402,-0.907146639,0.927062316,-1.421019996,-0.72176843,-0.285897921
-0.054022407,-0.202448232,-0.517336175,-0.583670495,-0.012289716,0.245735631,-0.795905767,-1.483409406,-0.546344782
0.690694043,0.087060325,0.734416265,-0.094463802,-1.689717095,0.214948037,0.814901187,0.942875983,-0.311544972
0.052402922,-0.231425632,-0.719418219,-0.718033003,-0.456867375,-0.016236598,0.087191893,0.353515068,-0.32763373
0.80049543,0.845862628,-0.369168859,0.0749048,-0.045743504,0.149051719,0.245965876,0.240715842,0.09161836
-0.906245433,-0.771624642,-1.130830697,0.995531088,-0.475583107,-0.938892692,-2.303478623,-1.710366123,-0.781790099
-0.661263607,-0.431598219,-0.88140985,-1.183656528,0.128007287,0.493784018,-0.123595644,-0.046310483,-0.897422844
0.051362928,-1.364543372,0.694479504,0.881060638,0.539128256,0.117014267,1.57961431,1.045401164,1.526834696
-1.554701615,-1.44001372,-0.260188074,0.144875974,-0.075878555,-1.392636362,-0.097102292,-0.705840783,-0.238276755
-0.857745585,-0.512870074,0.997760521,-1.466352708,0.064288802,-0.296789021,1.272892808,2.70427318,0.0684983
0.290078303,0.308354135,-0.0650018,0.747073593,-0.179318654,-0.86093731,0.949815526,1.756054946,0.550144366
1.306261086,1.430084375,-0.98842333,2.424550262,0.53138559,-0.167338706,-0.594370085,0.858313737,0.750532691
-0.436897691,1.691824662,-1.044097611,-1.138693754,0.659590423,0.355780385,0.011106188,-1.257908989,-0.052575992
1.050849428,0.183584011,-0.279689474,-0.290929712,0.051777138,1.155085663,0.809911026,0.048765178,0.703533348
-0.602816031,-0.594252892,0.575544371,0.268178271,-0.882251223,0.088419049,-0.434237439,0.931014271,-0.43809806
-1.023284776,-0.651145205,-0.457189275,-1.06466619,-0.548607946,-0.136496146,-0.712192126,-0.825668812,-1.219069972
-0.02443012,-0.915721808,-0.506849201,0.984861642,-0.577987758,0.684512231,-0.498112591,-0.559934896,0.030822291
-0.362141709,-1.608137131,-0.316726372,-0.178444229,-0.986043561,-0.84324726,0.122489181,-0.217819451,-0.785194987
1.269658693,1.756163221,-0.954262178,1.296632509,1.713730782,0.99897209,0.436834906,1.258403526,1.024268612
0.821149242,1.80459851,0.006305617,0.938004262,0.287145999,-0.424703493,0.253610082,-0.436184264,0.606814311
1.250553156,-0.12561825,-0.533113659,0.942719655,1.539222283,0.510695406,0.360102283,0.761345631,1.8631171
-0.9291071,2.851438291,-0.236481613,0.908706036,0.452274546,0.693712882,-0.568124426,0.152336185,-0.082941544
0.048968133,-0.097856087,-0.273192292,-1.205708624,-1.567168303,0.13735621,-0.17086913,1.093551395,-0.878478141
-0.445688132,-1.295536835,-1.410422328,-0.726944875,-1.268937566,0.475436806,-0.885741924,-0.244992949,-1.374462931
0.259374823,-0.784283381,1.029776674,1.393119094,0.947306894,0.452297718,1.633667976,-0.271960166,1.38695006
1.314156554,-0.544884415,0.685920243,0.697469045,0.678577615,0.498389557,0.903003293,1.11567524,0.71675433
1.479280831,0.784562023,-0.049585197,0.084461723,-0.04706245,0.553831008,-0.974404266,-1.687700559,0.058940354
0.241709115,0.280636215,1.130305483,-1.717300131,-0.363561012,-0.714397275,0.95279275,-1.382917383,-0.143688039
-0.827898437,1.016818239,0.599687732,-0.025124399,-0.489093726,0.003496693,0.624490193,1.128059646,0.078581137
0.954617254,1.380863398,0.836068752,0.441427171,0.628266341,0.829102151,0.601491388,-0.58787135,0.380990345
-2.050993839,0.688085639,-2.944242268,-0.794051049,-2.875396434,-0.695549568,-1.574994211,-0.774834159,-2.819273265
0.435007678,0.564430615,0.64563709,0.466065178,1.45629284,0.155375535,1.418963312,0.701512126,1.732208434
-0.370015516,-2.084707077,-1.092114985,0.642422146,-0.49768065,-1.254355214,-1.502146348,-0.669442706,-0.980694954
0.127539933,0.032557384,0.6268634,-0.786095799,0.025805624,-0.540806305,0.160848477,-1.152535642,0.27735259
0.222777396,-1.317343182,-1.036826358,0.241956537,0.04469093,-0.715024406,-0.420708131,-1.135817068,0.012022641
0.842637744,0.640416305,0.723116262,-1.208916699,-1.204842801,0.191703646,1.233010549,0.364846648,-0.915138837
1.244023199,1.083854017,1.74456423,0.495557749,1.263711654,1.398310579,0.655314212,0.131603869,1.197844109
0.074691827,1.374798367,-0.913626737,-1.309443067,-1.459501461,0.419501439,-1.149339314,0.229015186,-1.421913912
-1.120261098,0.669608267,-0.809640216,-1.471989745,-0.641738422,-0.708282747,-0.789287273,0.996330652,-0.130075539
-0.891039379,-0.738459423,0.820264168,-1.289002185,0.28140555,-1.224614138,1.189570355,0.49745946,0.468341526
-0.234357474,0.682887667,1.559261349,0.163870031,0.460253842,0.708912009,2.022326802,1.38141406,1.430637267
0.371432805,-2.245144353,1.291872273,0.477906382,1.729548955,-0.576468683,1.010925646,-0.516324912,0.933677199
-0.866155814,-2.017233771,0.282075298,-1.001108115,-0.86474602,-1.024231682,-0.27348837,-1.115523386,-1.064513346
0.798232298,2.808878833,1.742401811,0.733054766,1.004539692,0.761136935,3.109168475,3.269708949,2.184287408
-0.685500472,-0.21421344,-0.696674315,0.962514037,0.023036648,0.721440466,0.581791222,1.183144895,0.471903133
-0.121607412,-0.88344125,-0.275662646,0.452948917,-0.996983007,0.436560961,-0.002591458,0.539571649,-0.399640251
-0.090731399,0.338364385,-0.280033889,0.665229222,0.756930378,-0.020017144,0.507415706,0.494438331,1.025902725
-0.343346065,-1.485673678,0.303383276,-0.004088758,0.634645328,-1.244290914,0.046500953,-0.072875505,0.876238088
0.341978921,-0.173438243,1.799954651,0.182138926,-0.117620229,-0.35996825,0.625211092,0.21206198,0.918065207
-1.274133934,1.4356514,1.566972633,0.968814979,1.184060496,-0.987928731,0.433522454,1.581015642,1.530831774
-0.801768138,-2.531179826,-0.708260624,-0.401417349,-0.80489333,-1.876936971,-1.583975603,-1.331856715,-0.90975815
-1.750988927,-0.322242973,-0.006046301,-0.513634425,-1.112472095,-0.671438265,-1.297642789,-1.07757331,-0.529932242
-0.319520344,0.656593318,-2.852297925,-1.140671296,-1.504296155,-0.730403969,-1.835457153,-0.047769948,-1.555964071
-0.895832593,0.049162205,-0.34092711,0.304184367,-0.850968326,-1.56222127,-0.489128531,-1.335833185,-1.422334235
-0.011687998,0.026367978,0.652797286,0.954541494,1.151174635,1.1422721,-0.257917407,-0.986060407,0.640597539
0.429567013,-0.607696246,-0.301795749,-1.147236206,-0.241661053,0.32325806,-0.900223463,-0.237425209,-0.752310842
0.960638433,0.220668949,-1.10465188,1.654621716,1.353988215,0.563150048,-1.001736936,0.521461005,1.052984165
1.168709279,1.046657779,0.746900257,-0.040785639,0.217831061,0.003465281,0.145702654,-0.254188818,0.748868523
-1.006993012,-0.994442098,0.631257135,1.040241872,0.757520389,-0.527456889,-0.9922022,-1.080031326,0.168682514
-0.202481049,0.101149266,-0.54066234,0.617942925,-0.49088447,-0.671482715,-1.233485147,-0.471733503,0.128366424
0.897804873,0.746253817,0.610016978,0.567320442,0.880528539,0.454827542,-0.814578402,-0.728986215,-0.241079234
-0.897352661,0.034308573,0.124869696,-1.114549027,0.131307442,0.802288248,0.597228513,-1.204876044,-0.1836965
0.228740694,0.431491344,-0.598075747,0.371477398,-0.188582345,0.505493187,0.140129794,-0.942559264,0.500810828
1.241528235,-0.177218781,0.944428812,0.534752716,-0.947679984,0.761402929,-0.134927468,-0.389560602,-0.166271378
-0.17187762,0.910523388,-0.192415579,0.396299189,-1.118492671,0.15650379,-0.041147899,-0.790472523,-0.551489358
0.181402196,0.864581135,0.469733317,-1.761760615,-0.644371052,-1.178943504,-0.354635437,0.08081575,-0.279561548
0.419381491,0.829660804,-0.809355309,-0.574827769,-0.052900338,0.136477878,-1.417740133,-1.761409849,-0.090874954
1.514806525,1.860442025,0.50028422,0.301677387,-0.021769724,2.155299129,-0.099121445,0.865078017,0.343959567
-1.530766207,-1.85540438,-0.805439725,-0.531027679,-0.196305439,-1.538811555,-1.018115237,1.036126149,-0.28678339
0.357290466,1.145945646,-0.85731391,0.528172684,-0.227565232,0.75623232,0.380819354,0.115674999,-0.048727741
1.510516925,1.173595324,-1.404274143,-0.469195633,-0.617576972,1.250290116,-0.085161695,-1.329414256,-1.024948613
0.503118483,1.241506846,-0.272337552,0.565823195,0.532808161,-0.55750402,0.917010367,-1.492357981,0.625444135
0.839554113,1.130058759,-0.228743374,0.479839059,1.121259673,1.305507613,0.717294054,1.238836561,0.853011978
1.164010915,0.431720281,0.755890641,1.72010859,2.256880714,2.281057919,1.067609744,1.424887261,2.217824049
1.175902572,0.239836616,0.062442727,-0.03959531,0.105416218,0.606091596,1.284143917,0.160212685,0.240940412
-0.355251869,-0.192999601,-0.255332251,0.482236078,-0.663874559,-0.182437792,-0.759610668,-1.628485681,-0.604358785
1.144633887,-0.558679904,-0.211004503,0.028571697,-0.224117697,0.073913294,0.652226566,-0.461140266,0.021011905
0.063545599,-0.736885971,-1.040836558,0.65169626,0.14817156,-0.313099685,0.169686789,-0.589742214,0.32702518
-0.515624115,0.221792962,0.385830248,0.802723279,0.831137023,-1.276612077,0.497958607,-0.033013444,0.503628562
0.183878199,-0.013488999,0.173196042,0.620910995,0.497686284,-0.3916816,0.313775142,-0.742041595,0.751364365
-0.896536954,0.526264567,0.115962958,0.094540707,-1.201285274,-0.96746372,-0.269879227,0.322676479,0.071545278
-0.005480418,0.234693642,-0.748699254,-0.440387528,0.501180041,-0.654534654,-1.159803348,-0.045687827,-0.461812817
1.288197814,0.655928025,0.946461145,2.397880372,2.31291485,1.532646863,0.36582751,0.608097027,1.251984584
1.44919674,-4.69E-05,-0.153778537,0.805665569,0.461635849,1.482127951,-0.870553694,1.046079135,0.647978861
-0.69120884,0.420643004,0.168272022,-0.967453642,-0.397887547,-1.369001168,-0.38863766,-0.889247512,-0.596365622
1.206853992,1.098499933,0.833308045,0.434527556,0.005616476,0.775535584,0.702436473,-0.397363429,0.158350421
0.070189063,-0.449991173,-1.205796544,0.525606549,0.455014017,0.043075866,0.457318462,0.273165298,0.27190056
-1.910792326,0.386984147,-0.514655983,0.088774106,-1.143697564,-3.033177487,-0.931678616,-1.526287648,-0.973781562
0.257629809,0.600035409,-0.344921233,-0.579780706,-1.102589124,-1.788778458,-1.384866097,-0.812003528,-1.01476306
-0.198151025,0.638604641,-1.781404595,-1.247566946,-0.337394175,0.33818305,-1.307475318,0.020776226,-1.049030531
-0.680200418,0.954967574,-0.13040621,0.994357123,1.127808076,0.242849663,-0.24974322,-0.635859467,1.286729007
-0.253145416,0.125793175,1.342228025,-0.640662986,1.411297786,1.213465454,1.305727362,0.227329052,0.628627643
0.873814999,0.879189853,0.719857924,0.860156179,0.559570502,1.315400122,-0.146524856,0.478607047,0.687869983
-0.977384265,-1.520966211,-0.288412643,-1.849128138,-0.599450969,-1.253180835,-0.836323559,1.489410344,-1.346728855
1.367065292,0.036310769,1.683218188,-0.054626245,0.365450695,2.294525241,1.940205619,2.142582233,0.934778889
0.228566617,-0.29115347,0.631761117,-0.279352045,-0.289902471,-0.053967601,-1.269069867,-1.69864591,0.252640961
-2.469477868,-1.183074075,-2.186945361,-1.32149398,-1.264610478,-0.749916254,-1.366432108,-0.044400297,-1.945573008
-0.295177378,-0.033063029,1.430363848,0.913830102,-0.332290653,-0.311309911,-0.369123101,-0.475906532,-0.994814716
-0.166643469,0.783108407,0.339552908,-1.463577367,-0.637309807,-0.117369557,0.594085096,1.600528861,-0.393675939
1.726735452,-0.010649816,1.848463762,-1.385519055,0.665163868,0.495282115,0.579061913,-0.647483237,0.220989737
-0.656528608,-2.534690303,-1.983624827,-1.795171241,-0.574233695,-0.432209764,-0.458608555,-1.098197193,-1.433195085
-0.456693089,0.402066332,0.426218877,-0.576474266,-1.101753403,-0.623038048,0.612101443,-0.137084854,-0.660165654
0.727024409,0.73463898,-1.439538217,0.361089258,-0.052902072,-0.168386031,-0.99691509,-1.297334697,-0.121828653
1.456399142,1.097032993,-1.083121366,0.314817056,-0.589018518,1.138242531,0.209579184,0.333550617,0.170409734
-0.2860082,-0.760996691,0.799744131,-0.811438417,-0.675889818,0.103707797,-0.022201552,0.244231197,-0.846677711
-1.358823909,-1.460768938,-0.860051982,-2.426034526,-2.462725718,-0.609680264,-1.541412658,-2.994364715,-3.028048491
0.094031931,-0.294884212,2.047702416,1.177721721,1.755526902,1.781254469,1.50631275,0.501727161,2.074456933
0.095137824,0.831417409,0.906192532,-0.553674924,0.766260495,-0.403523742,-0.76717286,0.11880103,0.029439396
1.31697632,1.000386139,-0.543027511,0.151719339,0.200445366,1.376925675,0.16994011,0.34268127,0.198051562
0.135191126,-0.207501524,1.510644048,0.800450321,-1.09270328,0.595801107,0.769479191,-0.338576304,0.374349335
1.061232334,-0.946388012,0.437270988,2.87067173,2.583726699,0.542552587,1.554290024,-0.254738386,2.420219741
-0.185178866,-0.396992678,2.41380155,0.87102772,1.24433232,0.885230724,0.34120329,0.964502948,0.288966125
-0.024383537,2.464099997,0.704336515,0.676435426,0.773103621,0.273321699,2.369185962,0.303517095,1.145179272
1.089876148,-0.549325271,-0.846062816,1.560236084,1.316352842,1.788408753,0.876130858,1.179761511,1.609057853
0.269164534,0.810217391,2.545911862,1.322754113,0.780246869,1.864697831,2.163095575,0.798052598,1.514289361
0.61297253,-0.602649962,1.74022322,0.401025525,1.243439909,0.680215603,2.328209085,2.174870982,1.776425618
0.76686249,-0.621448086,-1.38159914,-1.210043892,0.315940503,0.184932906,-0.093823831,-0.629545166,-0.021253867
0.052294908,-1.007539951,0.62704486,-0.800168252,0.196491862,0.148574039,-0.17983419,-0.974969347,-0.30089298
-0.554514923,-1.961199145,1.786909066,1.103876701,1.640354205,0.477780958,1.454736911,0.873815126,1.909244765
0.559840794,0.76473822,0.610035568,0.579219004,1.138179084,0.072064415,0.525486522,1.149158922,1.148407793
0.476752067,0.30797687,0.159953811,-1.678004626,-1.436043485,0.555433614,-0.103194766,-1.768351215,-1.791085936
1.302062845,0.179049324,0.290698153,-1.324020254,-0.71155405,0.545338238,0.016663671,0.59858006,-0.764707154
0.043778634,1.385417361,1.363993735,-1.161744515,-0.270572134,1.192182414,0.048810799,0.982755677,-0.442199764
1.049209898,1.402609796,-0.225524388,0.350181702,-0.649186342,0.312260353,0.046760167,0.279636764,0.09630082
-0.054340123,-1.180116515,1.6735268,0.375572738,-0.568805359,0.869797198,1.075612161,1.422578436,-0.016303364
1.055617245,-0.492191253,0.89762869,1.529718608,0.89469033,1.312074835,-0.063202898,1.369191108,1.06590553
-1.738196792,-1.547648451,-0.547065567,-0.17357217,-1.628449221,-1.847288749,-1.072018724,-1.692175426,-1.833799797
0.103838054,0.02292091,0.811935286,0.574221132,1.490235539,-0.766493295,1.703290069,-0.51464645,1.249902496
-0.608808986,-0.794681401,1.811185485,1.508659452,1.065188146,-0.066067785,-0.147369482,0.915469862,1.991043638
-0.515028776,0.862114996,1.325651135,0.46264197,-0.081265252,0.130056393,0.659336274,-1.173828381,-0.45329734
-1.499473833,-0.824050448,-1.519548623,0.042171623,-1.407487197,-1.870924371,-1.79274144,-0.912322475,-1.3271312
0.460902214,1.359765916,-0.728229953,-0.822028888,0.311516267,1.001219757,-0.113598211,-0.241863255,0.127360484
-0.269586905,0.516158081,-0.384455864,-0.023138414,0.121130039,-0.887516221,-1.323287702,-1.492700421,-0.751709978
1.345056562,0.813999885,0.1087381,-1.189644956,-0.443809782,1.351308945,-1.497638824,-0.448152958,-0.908385364
1.453395952,0.191865234,0.949219135,1.555945793,1.744063442,0.888849592,0.658271789,0.72846464,1.775180874
1.141898521,0.90978873,1.28279595,0.65114462,0.615452253,0.854981372,1.191199898,0.236675313,0.645126296
-0.169191277,-0.425673966,-1.056006079,-0.064344043,-0.018202712,0.001766208,-0.205982542,-0.25397696,-0.363179788
0.586431767,-0.289463948,0.313061073,0.708585245,0.932025533,0.128680351,0.829957142,1.069456793,1.632314413
-0.648126128,-1.334056411,-0.525275739,0.678020899,0.144918205,-0.311405115,0.217874433,1.137279781,0.209360318
0.157955185,-0.822858936,-0.16115788,-0.078162348,-0.084795587,-0.259049271,0.395261935,-0.269748513,0.017512589
1.028027344,0.1855663,-0.515475443,0.903391174,1.110629316,0.883936473,0.482038194,-0.500093232,1.657885866
-0.635065762,-0.593308885,-0.082331034,-1.158399926,-0.473675469,0.117382575,-0.819828409,0.409871452,-0.219252456
-1.031178855,-0.759741803,0.463377655,-1.128436056,-0.776133278,-0.124821349,-0.313640153,-0.069473793,-0.788046576
0.058695851,-0.289924186,-0.550051527,0.213893117,-0.32319964,0.461620498,-1.735515812,-1.412610909,-1.157820591
1.444222756,0.561971363,2.027422461,2.96204345,2.70951674,0.502668014,1.945645812,1.352117709,2.628035564
-0.844721665,0.932798124,-1.236916035,-0.592101546,-0.826145419,0.443461788,-0.341103142,0.265365126,-0.508809164
0.950340046,0.837421223,1.708055968,2.074326906,2.301698559,0.924262219,2.378864718,1.321587803,1.729990392
0.136218702,0.365009153,0.673539348,-0.390908087,0.589992297,0.312164134,0.595325429,0.495534691,0.732389792
-0.959333777,1.234639904,0.204486643,0.319260167,0.480197675,0.264425323,1.323037946,0.526499723,1.166624349
0.398667412,-0.343515426,-0.13031325,-0.91482816,-0.227224394,-0.501963433,-0.254194753,-0.108090143,-0.393242703
-0.612740224,-1.204185755,0.361351252,-0.325025389,-0.778669752,-1.2137082,-0.763121409,0.732380779,-0.564955179
-0.542896563,-0.901865726,-1.124851468,0.337170491,-0.882967943,0.870735681,-1.619420831,-1.787396997,-0.90407767
-1.05302492,0.374184255,-1.923582905,-0.193700153,-0.810329875,0.00933491,-1.690102224,-1.438545445,-0.638617846
-0.350190518,-0.568529402,1.554538733,0.652449221,1.785699758,0.215425074,0.686228159,2.089530009,1.320001785
-0.225682995,-1.039274661,-1.219276767,-0.707672533,-0.760392462,-0.084373805,-0.176655794,-0.016580492,-0.423186939
-0.443878837,-0.249520348,-0.658678803,-0.133705666,-0.513128612,-2.111249047,-1.072364293,-0.500454955,-0.8345978
-0.412799664,-1.258028815,2.403518385,1.396014586,2.237474816,-0.151654328,2.24292917,1.367396838,2.374758551
-0.611577068,-0.024650664,0.739981579,-0.571581322,-1.789013078,-0.622073731,-1.071483947,-1.296555532,-1.853899622
-0.291034539,0.346861619,-0.669579826,-0.568987657,-0.206295449,-0.177417511,-0.082374848,-0.160664112,0.304009274
-1.384707089,-0.16844676,-0.690820783,-0.570335799,-1.032738375,-1.82515614,-1.724616589,0.141871704,-1.60189244
-2.195977924,-1.617675684,-1.277683814,-1.668081474,-1.437489815,-1.278770403,-2.016302917,-1.244083308,-1.901217535
1.006819208,-0.378051832,0.052296709,-0.015455261,0.26884741,-0.102350865,1.082246195,1.886475305,0.139501386
-2.991836145,-1.938033509,-1.838651366,-1.001454195,-1.622434484,-2.427736129,-2.441959905,-1.722536864,-2.317549265
-0.147293099,0.814759202,-0.176000319,-0.088881254,-0.901271133,0.503976711,-0.47929072,0.882224568,-0.328626215
1.650177196,1.563455082,0.1464324,0.553180989,0.685260286,0.594563783,-0.81668533,-0.402409036,0.658321573
-0.684967832,1.652154121,-1.206251573,0.128309452,-0.397760511,-0.483944665,-1.421089775,-0.186554648,-1.284737152
1.067245473,0.032523089,0.117340322,0.741058006,0.684579431,0.300956032,0.001577244,0.956555134,1.086713602
-0.060383933,-0.06767052,0.42259402,-0.370754716,0.292620073,0.450260967,0.982279572,1.121306618,0.83015416
-1.639959144,-1.133918563,-1.820093476,-0.815742845,0.217815509,-0.351974863,0.047498593,0.505672362,-0.105195313
-1.05896332,-1.417074446,-0.11577859,-2.255965673,-1.297782946,-1.307470854,0.200824358,-0.119620763,-1.470208798
0.626727963,-0.133636087,0.554969111,-0.124685394,0.320997327,0.458521819,0.946120734,0.525158797,0.023540445
-0.019128322,-1.230159582,-0.883891156,-0.198369858,-1.291673515,-0.787408014,-1.812965515,-0.662468804,-0.88504435
-0.607059011,0.063558815,-0.838465124,0.933795918,0.359255232,-0.735710954,1.03429831,0.132237866,0.45841858
0.927858121,-1.557322978,-0.914699906,-0.980821444,-0.710639732,-0.064641511,-1.266467048,1.056971254,-1.501482112
-0.255422458,0.999401132,-0.10373165,0.603436823,0.166344827,0.940140887,-0.982412786,-2.073555951,-0.316347348
0.977631216,0.937351128,-0.609427443,-0.299202072,0.412967108,-0.190549965,-0.618941344,-0.295582251,-0.394747865
-1.978994957,-2.423284102,0.06637568,-1.053119612,-1.038689209,-2.266580132,0.197313181,0.648151266,-1.216541639
0.434216812,-0.279718828,0.096491544,-0.059552664,0.504728761,0.098448475,0.226227278,1.199615148,0.550322732
-0.679562312,0.681702908,-0.457453103,-0.754458415,-1.451024789,-0.957350443,-0.607752998,-1.004242796,-1.414560629
1.213407731,-0.832105622,-0.801625676,-1.116749671,-0.9559412,1.740346624,-0.851568295,-1.606262614,-1.141367153
-1.570751666,-0.385340262,-1.751214042,-0.518698881,-0.963616504,-1.237527091,-0.6502198,-0.520177637,-1.17133241
-1.460628438,0.904205987,-0.297105292,-0.844770184,-0.217021986,-1.927361638,-0.259364437,-0.015816314,-0.353887639
0.723782822,1.4467561,0.334182952,0.471220586,-0.158550585,0.183381847,-0.58460365,0.221431072,-0.257128417
-0.506757639,-0.048394716,-0.845289343,-0.165225864,-0.492068722,-0.369668804,-0.370113402,0.251461526,-0.553760831
0.347035323,-0.702329132,-1.081158564,-1.38822308,-0.60079217,-0.235002094,-1.895015908,-0.58773325,-0.968537264
-0.640934409,-1.090720587,0.934276863,-0.578810418,-0.80579243,-0.100920509,1.081893485,2.006092573,-0.157404106
1.824780013,0.428374681,2.165310009,0.630761169,1.946616054,2.522428869,3.635059919,3.144781931,1.724343472
0.732099835,0.568693563,1.219933528,0.068990493,-0.009893792,0.024326881,0.340766874,-0.314247202,0.994283303
-0.941370876,1.669246786,-0.057798505,0.699683305,0.529882444,-0.983530031,1.250350597,-0.87325184,1.477158617
1.617136307,0.310385907,-0.416803139,1.850318495,0.965563672,1.704837562,-0.388354483,1.176780077,0.54631606
-0.479715353,-1.99597477,-0.755119853,0.966950908,-0.934766748,-0.725980775,-0.659939536,-1.208479211,-0.907542371
0.850411543,0.1496878,0.148241996,0.458273188,1.118632569,0.261410516,0.131879598,2.132307682,1.262717552
-0.852804157,-1.28708385,-0.292068607,-1.133841325,-0.843935499,-0.493771022,-0.12548382,-0.464177729,-0.991452886
-0.184435189,-0.749400684,0.22101737,1.8592523,-0.19862915,-1.455515627,-0.70751738,-1.129619539,0.052899444
-0.078028475,-0.122628813,0.364294562,1.355721088,0.409354865,0.71506023,1.231780113,0.422182804,0.948234855
-0.107766926,1.010440143,-0.138987948,1.607914397,1.965109244,0.132714679,1.349158866,-0.374692125,0.971636074
0.545669082,-0.155644451,-0.665567129,0.978898993,0.353410478,1.156401226,-0.87852295,-0.452261325,-0.118431641
-0.021186384,-0.325050563,1.106791401,1.493329458,0.833107035,0.541374207,0.406276619,1.565321402,1.727631617
1.292806182,1.194601315,1.037641879,1.794253408,2.271136873,-0.349031028,1.004901258,2.049739144,1.678986861
1.189314986,0.258289588,0.787953144,0.286531448,-0.077188125,-0.086483825,1.358461493,1.264998128,-0.050613598
0.054050287,0.417774077,1.422533555,-0.169461479,-0.041823616,0.539023828,-0.016992068,-0.745384128,-0.338515252
0.692008165,0.743375333,0.940488122,0.189199877,0.322760644,-0.030489124,0.766057108,0.647799551,0.482652786
2.936903589,1.90824217,-0.030110863,0.646162469,-0.371039722,2.963325178,0.067095212,0.091115632,-0.399704203
0.696051811,2.472381346,0.650058203,-0.409885886,0.052526377,1.249997212,0.97722847,-0.790172926,-0.016042924
1.433581198,1.256190582,-0.289869025,-0.093290155,0.165220974,0.830383068,0.015919743,0.422485672,0.200387018
-1.004372745,0.179790714,-0.412350915,-0.158750935,-0.738947659,-1.720285528,-0.326985125,-1.134790349,-0.989737821
1.193814172,0.702163767,0.414681791,-0.31140655,0.154283087,1.732771895,-1.417615956,0.076873631,-0.064834003
-0.414376272,0.700015699,-0.111336902,-0.80756888,-1.352746787,0.189854533,-1.327141232,0.259938854,-0.369945606
-0.054919675,0.078361988,-0.398747516,0.140513381,-0.530893279,0.361626584,-0.511803238,-1.121869315,-0.384036579
0.298735321,0.737768582,0.168063996,-0.850150112,-1.542778298,0.95193343,-0.678864037,0.14821138,-0.814816695
0.372384535,0.988487932,-1.513976111,0.791363671,-0.150611256,0.935561972,-2.091388318,-0.754299857,-0.411201901
-0.715481891,-0.605338083,-1.297981197,-0.248821796,0.187151937,0.301991861,-1.449509763,0.175995758,-0.109800094
0.638751749,-0.23002834,-1.603987079,-2.097060932,-1.197216292,-0.594398112,-1.841611684,-0.653211324,-1.5080825
0.341959051,1.145024198,-2.009346504,-2.790903223,-2.868513469,0.055627121,-4.843086408,-2.717020573,-3.303916475
-0.111344265,0.171072777,-2.265940933,-0.670365465,-1.041550346,0.074449527,-0.482102684,-1.845677686,-0.897587561
-0.39323638,0.39416067,1.272383472,-1.247628984,-0.315338612,0.330425708,0.998714713,-0.504829026,-0.639895259
-0.281099293,0.386097046,1.911120028,1.318311615,1.241151264,-0.500795034,0.538048837,-0.176822602,0.857259636
0.277392741,-0.428944149,-1.419986098,-0.178331445,0.054322451,-0.63566037,-0.198794316,0.848697825,0.047623388
-1.254040006,-1.391112154,0.332979543,-0.611724088,-0.034735374,-1.381563783,0.081556856,-0.264185947,-0.653411271
0.322338275,-0.247047986,0.811681194,-0.109958373,0.974053204,0.310651286,0.516045551,-0.995813348,1.025998558
0.14255882,0.182592847,0.375287189,0.012158249,-0.54205992,1.314542509,-0.149960743,0.391542734,-0.861994351
0.040848527,-0.942636907,0.209729856,1.332644086,0.840309126,0.652213665,0.621153016,-1.658628758,0.219030047
0.116910963,0.270306427,-0.850072369,0.486487705,0.833961544,1.148790788,-0.015217334,0.31742688,0.288014749
